,id,date,title,content
7451,br******,2017.08.03,SPB-01739 고장신고,자전거 거치대와 잠금장치 고착. 대여 시 분리되지 않음. 따릉이 앱 고장신고 메뉴에서 '방금 대여힌 자전거 신고'기능도 추가해주세요.
7452,Je*****,2017.08.03,202 203 정류장 자전거수 확대 또는 세우빌딩 국민은행 앞 대여소 추가 설치,"국회의사당역과 국민일보사앞 구간을 매일 이용하고 있습니다그러나 이용자가 많은 관계로자전거가 없는경우가 많습니다자전거수를 확대해주세요 아니면 세우빌딩 국민은행 앞에 추가 대여소를 설치부탁드립니다예산문제라면 국민은행,국민일보,EY등 기업들에게 기부를 받는것도 좋을것같습니다어짜피 해당기업 근무자들이 이용하는것이니 회사복지차원에서 기부도 가능할것 같습니다"
7453,yo*****,2017.08.03,기종추가,현재 대여가능한 자 전 거 기종이 너무 획일화 되어 있 습니다....남자 성인들이 타기에는 사이즈가 너무 작은 것 같네요...자전거 기종을 추가해 주시면 감사하겠습니다
7454,yo*****,2017.08.03,현위치 표시,애번 대여소위치 확인할때마다 서울시청에서 내 위치로 지도를 옮겨야 하네요....현재 위치 버튼 추가하는 것 그리 어렵지 않은 기술이라고 생각 합니다현위치 확인 기능 넣어주세요
7455,mi********,2017.08.02,공릉역이 따릉이부탁드려요,자전거 타고 다니는데 매번 태릉입구역에 놓고 걸어와야해서 불편함니다 빨리 설치해 주세요
7456,wa******,2017.08.02,대학동 서울산업정보학교대여소 2달째 점검중인가요?,"안녕하세요.  관악구 대학동 서울산업정보학교 대여소 시설공사는 완료 후 두달 가까이 통신점검등 이유로 운영이 안되고 있습니다. 6월말 일정에서 7월말로 연기되었는데 8월이 되도록 답보상태에요.  통신이유라면 너무 오래 걸리는 듯한데, 지연이유와 향후 일정을 알 수 있을까요?"
7457,bo********,2017.08.02,공릉역 2번출구 언제 따릉이 들어와요,거치대 들어온지 한달은 지난것 같은데
7458,ju********,2017.08.02,"2G핸드폰 사용자는,,,","안녕하세요학업몰두를위해 스마트폰을 사용하지않는 여고생입니다학원과 학원사이, 등교 및 하교를 할때 따릉이를 이용하면 더욱 편리할것같아 따릉이를 알아보았습니다.티머니는 등록만하면 따로 스마트폰으로 신청을 하지 않아도 되는 줄 알았는데 알고보니 티머니 또한 스마트폰 대여신청이 필요하더군요.현재 스마트폰이 아닌 2G핸드폰을 사용하는 사람도 많이 있습니다. 이들을 위해 티머니로는 사전 등록 후 대여신청을 하지 않고 단말기에 티머니 인식후 비밀번호를통한 간편한 대여를 도입해주십시오."
7459,pe******,2017.08.02,2012. 녹십초요양병원앞 정류장,이 정류장 도대체 언제부터사영가능하죠?? 7월 15일 이전에는 사용할 수 있다고 적혀있는데 아직도 안되네요;;
7460,ko****,2017.08.02,평균키가 몇인지아십니까? 안장높이 10단좀 많이만들어주세요,"저는 173 키큰여성입니다. 같이 따릉이타는 164여성이 6단도 낮다고 합니다.그럼 170넘는 사람들은 따릉이 이용하지말라는겁니까? 8단이 보급이 많이됬다고 하더라도, 남자들은 170이상이 대부분인데175정도되면 8단도 낮습니다. 어제 오목교역과 서울출입국관리사무소 자전거 열몇대가 있는데 모두다 6단이였습니다...이말은 즉, 6단보다 8단을 선호하는 사람이 많다는겁니다. 요즘 10~30대 까지 여자 평균키도 163이되는 이시점에...안장이 6단이 제일 많다는게 말이됩니까? 10단 보급좀 많이해주세요...6,8,10단 3:4:3 정도비율로 보급좀해주세요..."
7461,bi**********,2017.08.02,내위치기반 중심 기능,대여버튼 누루고 내위치 확인하고 지도확인하고 따릉이대여소 확임하고 너무 시간이 오래 걸여요.  내위치기반중심 대여소 찾기좀 빨리 추가해 주세요. 강동 송파 지역에도 따릉이좀 설치해주세요
7462,ur*****,2017.08.02,마곡엠벨리4단지,안녕하세요. 마곡엠벨리 4단지 옆에있는 거치소 언제쯤 열릴까요?? 시설은 있는데 몇달째 운행은 안하고있어서요. 이제 그 주변에 거주하는 주민들이 많아서 이용량이 높을텐데 빨리 사용할수있게 해주세요!! 감사합니다~^^
7463,ck*****,2017.08.02,4.19탑 사거리/덕성여대앞,안녕하세요 따릉이를 즐겨 이용하고 있는 학생입니다!!다름이 아니라 어느곳은 따릉이 대여소가 밀집되어 있는 지역이 많지만 4.19탑 사거리쪽이나 덕성여대 앞쪽에는 따릉이 대여소가 거의 설치되어 있지 않아서 자주 애용하기는 힘들더라구요ㅠㅠ 그 근방에는 솔밭공원도 있고 우이천을 따라 자전거 및 산책 코스가 구성되어 있어서 이용자가 많이 있을거라고 생각이 듭니다!! 따라서 저는 4.19탑 사거리나 덕성여대쪽에 따릉이 대여소를 설치하여 주셨으면 좋겠습니다~
7464,ra******,2017.08.02,이용(시간) 표시 개선,"자전거 이용시간 표시 개선을 건의합니다. 현재 분단위로만 표시되는 것(2,736분)은 실용적이지 못한 점이 있으니, (일),시간,분 단위로 표시되었으면 합니다.(1일1시간36분,45시간36분)"
7465,an****,2017.08.02,위치기반 서비스,건의사항 중 위치기반 요구내용이 있고.답변도 하반기에 반영 하겠다고 하셨네요?조속히 업그래이드 해주세요
7466,an****,2017.08.02,프로그램 (앱) 업그래이드 요구,지도(대여소)검색에서 내위치가 실시간 표시되면 현위치에서 가까운 대여소를 쉽게 찾을수 있고.대여 및 반납을 수월하게 할 수 있을것 같네요.또 따릉이 활성화에 도움이 될듯?
7467,wd*******,2017.08.02,자전거 대여중 다른 자전거를 건드리면 사이렌,제가 자전거를 대여하는데 실수로 다른 자전거를 건드려서 그 자전거에서 경보음이 울렸습니다 전원버튼 눌러서 끄기는 했는데 작은 충격에도 경보음이 울리는 것 같습니다. 기기 안에 충격감지센서 감도가 매우 높은가봅니다.. 도난방지용 차원에서 해놓은 것 같은데 충격감지센서 감도를 낮추면 좋겠습니다
7468,de*****,2017.08.01,노원구 월계헬스케어 대여소,"언제쯤 대여가 가능한가요? 유과기관과 전력수급 문제를 해결 중이라 하셨는데, 꽤 오랫동안 스탠바이 상태로 있어 대여시점이 몹시 궁금합니다."
7469,le*****,2017.08.01,자전거 스틸,정기권 이용자입니다 대여신청한 자전거를 다른사람이 빼서 타고가버렸습니다 어떻하죠? 걸어가야되는것도 문제지만 반납을 안할까바 걱정되어 이렇게 문의드립니다115.사루비아빌딩앞 spb-00054  005거치대  21시59분 51초 대여라고 뜹니다
7470,ld*****,2017.08.01,봉천동 대여소 관련 문의,"안녕하세요 저번에 관악구 봉천동 현대시장 사거리에 설치되어있는 대여소를 언제부터 사용가능 할 수 있을지 물어봤었는데, 그때 답변받았던 날짜가 지났는데 아직도 대여소 조회가 안 되네요. 언제부터 사용가능한가요? 그리고 이번에는 꼭 답변해주시는 날짜부터 사용 가능했으면 좋겠습니다. 감사합니다"
7471,mi****,2017.08.01,광운대역 언제 완료되나요?,"광운대역 지점 따릉이는 언제부터 서비스시작되나요? 설치는 끝났지는 한참되었는데, 언제부터 시작인지 매우 답답합니다."
7472,si****,2017.08.01,고장신고,403 부엉이공원앞02275 고장 대여손잡이안빠짐
7473,st********,2017.08.01,"마곡수명산파크 마곡역, 마곡나루역 대여소 설치 건의드립니다.",마곡수명산파크는 교통이 그닥 편하지 않은 곳이라시내를 나갈 때 대중교통을 이용하기가 꺼려집니다. 대중교통도 많지 않을 뿐더러지하철과의 거리가 상당하여사람들은 도시속의 섬이라고 부르기도 합니다. 5호선 마곡역까지 꽤 걸어야 하고9호선 마곡나루역은 도저히 걷기는 어려운 곳이라따릉이 대여소가 설치된다면대중교통을 수월하게 의욕적으로 이용하게 될 것입니다. 이곳 수명산파크는 8단지까지 조성이 되어 있어서 인구도 꽤 많으나대부분 자가용을 이용하는 것으로 보입니다. 감사합니다.
7474,sm******,2017.08.01,성북구청앞 정류소 오픈 일정 문의,성북구청 앞 거치대가 설치는 끝난것 같아 보이는데 오픈은 아직 안했네요. 혹시 오픈 일정이 정해졌나요? 언제인가요~?
7475,kd******,2017.08.01,보행자주의 표시,자전거길바닥에 표시된 보행자주의 표시에 대해 보행자들이 잘못 알고있는 경우가 많습니다.보행자주의 표시를보행자길 표시라면서보행자길이라고 우깁니다.사실 애매한 표시이기도 합니다.이에 대한 대책을 건의합니다.
7476,wo*******,2017.08.01,신논현 대여소 자전거 부족,"신논현역 대여소의 자전거는 오전 7시만 되도 대여가능한 자전거가 없습니다. 대여수량 좀 늘려 주세요. 다른 곳은 남아돌던데, 이용수에 따른 재배치가 필요한 것 같습니다."
7477,ja******,2017.07.31,어플리케이션 업데이트,따릉이 어플리케이션 업데이트가 필요합니다. 1. 어플 실행 시 '로그인' 버튼을 눌러야 합니다.기존에 '자동로그인'을 설정했음에도 꼭 한 번 더 눌러야 하는 불편함이 있습니다.  2. 대여소 위치 지도 개선이 필요합니다. 카카오맵이나 구글맵처럼 '내 위치 보기' 버튼이 있으면 좋겠습니다. 일일히 화면을 움직여 내 위치를 찾아야 합니다. 모든 대여소 이름을 외우는 게 아닌만큼 '내 위치 보기' 버튼이 있으면 더 수월하리라 생각합니다. 3. 따릉이 어플 내에서 네비게이션을 지원해주세요. 네이버맵 어플은 서울 시내 자전거 길찾기를 안내합니다. 카카오맵은 서울 시내 자전거 도로를 보여줍니다. 굳이 그런 어플을 따로 실행하지 않아도 자전거 대여 후 따릉이 어플 내에서 길찾기 서비스로 길을 찾아갈 수 있으면 좋겠습니다. 서울은 도쿄나 런던과 달리 자전거가 수월히 다니기 힘든 도시입니다. 그런만큼 따릉이 어플 내에서 자전거도로 또는 자전거가 다닐 수 있는 길찾기 네비게이션 서비스가 이뤄지면 더 좋겠습니다. 따릉이는 주말 여가 뿐 아니라 자전거로 출퇴근/통학을 하는 사람들도 많이 이용합니다. 안전을 위해서도 필요한 서비스입니다. 얼마 전 뉴스에서 따릉이 어플리케이션 업그레이드를 한다는 소식을 접했습니다. 최근 따릉이와 이 어플리케이션와 이용하며 느낀 개선점을 건의합니다.  서울시의 건투를 빕니다.
7478,sk*****,2017.07.31,환불 요청,프리미엄으로 변경하고 싶습니다. 현재 사용 중이어서 구매가 안되네요. 처리 부탁합니다. 다른 방법이 있다면 알려주세요.
7479,sj******,2017.07.31,자전거 환불,결제를 했는데 아직 이용은 안했어요혹시 환불가능한가요?
7480,pi*****,2017.07.31,따릉이 정류소 설치 문의합니다.,따릉이 초창기 부터 애용하고 있습니다.  이번에 천왕역 쪽으로 이사를 가는데 아직 따릉이 정류소 설치가 돼있지 않아 아쉽네요.  혹시 천왕역 부근 따릉이 정류소 설치 예정이 되어 있나요? 혹시 예정돼 있지 않다면 설치 건의를 할 수 있는 방법은 없을까요?
7481,ej*****,2017.07.31,자전거 고장,"지금 현재 901번 대여소 10번 단독 거치되어 있는 06157자전거가 안장을 높혔는데 운행중 내려 앉고, 안장도 뒷부분이 아래로 내려 앉아 있습니다정비 부탁드립니다"
7482,an*****,2017.07.31,효창공원역 신설,신설해주세요
7483,an*****,2017.07.31,효창공원역 신설,신설해주세요
7484,sj******,2017.07.31,대여번호 문의,자전거 대여를 했는데 대여비밀번호 뒷 4자리는 모르겠어요 문자로 오는건가요? 결제한지 30분이상이 지났는데도 오질않네요
7485,sa*****,2017.07.31,종로구 통인동 대여소 설치 장소 추천합니다  ,안녕하세요! 얼마전 종로구 누상동에 이사와서 따릉이를 몇번 타보고 너무 좋아서 애용하고 싶은 시민입니다.  다만 지금은 따릉이를 타려면 사직단까지 도보로 15분여를 걸어가야해요.그래서 통인시장까지 올라온 곳에 대여소가 하나 더 생겼으면 하는 바람이 있습니다. 서촌이 유명해진덕에 유동인구도 많아서 만약 대여소가 생긴다면 이용률이 높을 겁니다.  제가 추천하는 위치는 자하문로7길과 필운대로가 만나는 삼각지점입니다. 통인시장 입구앞이고 정자가 놓여있을만큼 공간여유가 있어요. 작게나마 대여소가 생긴다면 좋을것 같습니다. 모쪼록 참고해주시길 바랍니다.
