,name,date,score,comment
1943,조명군,04/06/2019,1, 회원가입해야 사용가능. 그런데 회원가입이 안됌ㅋㅋ 본인인증 눌러도 무반응. 어떻게 사용하라는거지????
1945,이주한,04/06/2019,1," 앱을 설치하고 신규 가입을 위해 본인인증을 진행하는데 인증이 되지 않습니다. 통신사를 선택하고 본인확인을 위한 조건을 모두 선택하고 시작하기를 누르면 더 이상 앱이 진행되지 않습니다. 뒤로 버튼을 눌러 전 화면으로 나왔다가 다시 시도해도, 앱을 지웠다가 다시 깔아서 본인인증을 진행해 봐도 똑같습니다. 제가 잘 못하는 건 아닌거 같은데, 그냥 다른 앱을 깔고 사용해야 하나 봅니다."
1951,박은지,04/06/2019,1, 가입이 안돼요ㅠㅠ 휴대폰 인증 화면이 안넘어가요.. 답변 주세요
1954,채원우,04/06/2019,1, 왜 본인인증 이 안되죠? pass 이거든요?
1955,suin hwang,04/06/2019,1, 본인인증 버튼이 먹통이에요 탈수가없음...
1958,N.Y Jo,04/06/2019,1, 가입도 제대로 안되네요 skt핸드폰으로 가입하려고 하는데 창이 안넘어갑니다
1959,Miso Kim,04/06/2019,1, 추가) 아니 매일 같은 곳에 5대 이상 씩 주차 되어있던걸. 아침 그것도 출근 시간대에 예고도 없이 일괄 수거해서 아무것도 없네요?누가 숨겨놔서 킥고잉이 놋 찾아 충전도 못한 한 대 빼고요 (건물안에 넣어 놓은 거 같습니다만?) 신사역 부근에 8반 출구 쪽에 4대 1번 출구 쪽에 3대 가로수길 건너편 따릉이 정류장 옆에 5대씩 두던걸 예고없이 하나도 안남기고 일괄적으로 빼면 그걸 이용해서 출퇴근 하는 사람은 어쩌라고요? 덕분에 셔틀 놓쳐서 택시비 엄청 나왔으니 감사해요^^ 이전 리뷰에서 킥고잉 제일 안정적이라고 써 놨는데 ㅎㅎ 아니...전체 리뷰추가) 아니 매일 같은 곳에 5대 이상 씩 주차 되어있던걸. 아침 그것도 출근 시간대에 예고도 없이 일괄 수거해서 아무것도 없네요?누가 숨겨놔서 킥고잉이 놋 찾아 충전도 못한 한 대 빼고요 (건물안에 넣어 놓은 거 같습니다만?) 신사역 부근에 8반 출구 쪽에 4대 1번 출구 쪽에 3대 가로수길 건너편 따릉이 정류장 옆에 5대씩 두던걸 예고없이 하나도 안남기고 일괄적으로 빼면 그걸 이용해서 출퇴근 하는 사람은 어쩌라고요? 덕분에 셔틀 놓쳐서 택시비 엄청 나왔으니 감사해요^^ 이전 리뷰에서 킥고잉 제일 안정적이라고 써 놨는데 ㅎㅎ 아니 직장인 통근 어쩌고로 마케팅 하면서 이건 어쩌라는 방침인지. 제가 7시에 찾기 시작했으니 다른 사람이 빌려간거도 아니네요. 그리고 운전면허증도 계속 반려시키던데 제대로 확인하는건 맞나요? 인증까지 받은 면허증이니 잘못 등록 했단 소리는 하지 마세요 지난 번 처럼. 서비스를 제공허실거면 언제써도 믿고 이용할 스 있게 일관성 있는 서비스를 해야지 참..
215,윤영웅,05/06/2019,1," 장난하자는 겁니까? 아예 없으면 몰라도 바로 앞에 보이는것들을 스무번이 넘도록 이용시도를 해봐도 배터리 부족이다, 해서 연달아 옆에걸 시도하면 점검중인 기기다.. 어제 점검중인 기기는 위치가 달라졌는데도 오늘 또 점검중인건 뭔가요? 관리는 하고계세요? 일주일을 넘도록 시도해도 한번도 이용을 못하는게 말이나 되나요? gps위치는 관련업체 중 최악인거 같습니다. 가서 없어서 다시보면 길 건너편에 있고 건너가서 없길래 새로고침하면 사라지고. 기본적으로 위치오차가 사거리를 뱅뱅돌게 만듭니다 예? 괜히 열받을 것도 아닌데 찾아서 빡치는거 같...전체 리뷰장난하자는 겁니까? 아예 없으면 몰라도 바로 앞에 보이는것들을 스무번이 넘도록 이용시도를 해봐도 배터리 부족이다, 해서 연달아 옆에걸 시도하면 점검중인 기기다.. 어제 점검중인 기기는 위치가 달라졌는데도 오늘 또 점검중인건 뭔가요? 관리는 하고계세요? 일주일을 넘도록 시도해도 한번도 이용을 못하는게 말이나 되나요? gps위치는 관련업체 중 최악인거 같습니다. 가서 없어서 다시보면 길 건너편에 있고 건너가서 없길래 새로고침하면 사라지고. 기본적으로 위치오차가 사거리를 뱅뱅돌게 만듭니다 예? 괜히 열받을 것도 아닌데 찾아서 빡치는거 같아서 앱 삭제합니다."
1502,MH Lee,05/06/2019,1, 회원가입시 문자 인증이 안되네요
1523,정우현,05/06/2019,1, 신규 가입 핸드폰 인증 화면 먹통이에요
1538,동태tv,05/06/2019,1, 회원가입 인증이 안넘어갑니다
1697,김승민,05/06/2019,1, 회원가입이 안됌
1820,김태인,05/06/2019,1, 본인인증할려고 하면 pass에서 작동을 안함 인증 못해서 가입을 못함
1949,Jin E.H Dave,05/06/2019,1, skt인데 핸드폰 인증에서 안넘어가요. 손절합니다
1952,박선용,05/06/2019,1, 왜 본인인증에서 안넘어갈까요?
1957,YH S,05/06/2019,1, 설치후 가입하려는데 휴대폰 본인인증 다음 단계로 안넘어가고 반응이 없어요
1961,이창주,05/06/2019,1, 전화번호인증도 안되는데 이거 쓰라고만든건가;;;
1956,김중명,05/06/2019,3, 본인 인증할때 막통됩니다. 고쳐주세요
1696,dream bk,06/06/2019,1, 회원가입 안됨
1944,심재형,06/06/2019,1, 회원가입이 안돼요 최악입니다.. 대체 몇번다운받고 지운건지.. 전화문의 서비스도 없고 답답해요
1964,Jason Lee,06/06/2019,5," 퇴근길은 원래 즐거웠지만, 이제는 출근길도 즐거워졌습니다. 킥고잉 짱!!!"
1849,가위바위뽀,08/06/2019,1, 주차시스템 개선 좀 해주세요 지도보고 따라가서 찾아보면 건물 안에 숨겨놓고 혼자쓰려고하는건지 허탕친게 몇번인지 몰라요.. 주차구역에 주차 안하는건 그렇다쳐도 다른사람 사용 못하게 자기것 마냥 쓰는사람이 너무 많은 것 같습니다. 주차하고 도로변에 있는거 사진을 찍어서 올리는식 이든 대책이 필요한 것 같습니다. 설치한지 일주일정도 된 것 같은데 지금까지 한번도 사용 못해봤어요.
254,Hubert Han,10/06/2019,3, 양재역에서 강남역 짧은거리 타고가려고 GPS보며 이리저리 고생만하고 표시된 위치에 가보면 죄다 건물안에 있는듯하네요. 결국 걸어서 목적지 도착... 생각해보니 앱의 문제는 아니고 얌채족들을 처리할 방법이 고안되야할 것 같아요. 화이팅입니다.
1850,최시영,10/06/2019,3, 가입했다가 지역이 안맞아서 한번도 사용 안하고 탈퇴했다가 이번에 이사와서 지역이 맞아서 이용하려고 하는데 탈퇴했던 회원이라 가입이 안된다네요 ㅠㅠ 가입 안되나요...??
6,김오히,11/06/2019,3, 기껏 찾아갔더니 들어가려면 카드키 필요한 아파트 안에 두거나 하는 사람들 때문에 너무 불편하네요 본인사유지에 두면 어떻게 하라는 건지..라이더들 매너 개똥입니다 킥보드 찾기가 너무 힘들어요
1424,Kim Woohyung,13/06/2019,1, 정지때리는거 노어이
1866,exxx post,13/06/2019,1, 회원 탈퇴버튼이 작동하지않음....
280,정중식,13/06/2019,2, 좋은데.~ 어플다운이끈겨요.앱을키면 중지된다고나오네요
56,조규철,13/06/2019,5, 본인인증 안되서 악플 남겼는데 메일로 수정했다고 연락오고 실제로 가입했어요. 감동이네요 ㅎㅎ
950,Chung Hyun Lee,13/06/2019,5, 비싼거만 빼면 완전 편리 짱쯩
424,김미로,14/06/2019,1," 본인인증 안됨, 운전면허 인식도 안됨 12회 시도"
611,전우진,14/06/2019,1, 예약기능 넣어주세요 이용하려고 할때마다 헛걸음;
633,김연경,14/06/2019,1, 무슨 로그인이 계속풀려요 ㅋㅋㅋ
1853,안수형,14/06/2019,1, 고장난거 당첨되면 천원 날림
2153,DOZEN PAC,14/06/2019,1," 운전면허 사진이 업로드 되지 않습니다. 사진을 미리 찍어도, 앱 내에서 찍어도 몇번을 뭐로 찍어도 안되네요.;;"
12,bepo,14/06/2019,3, 지금 로그인이 계속 풀리네용...ㅠ 접속자수 많다고 계속 자동 로그아웃되서 인증 4번하고 사용했네요 개선 부탁드립니다!
1334,김갑진,14/06/2019,3, 그냥 아직 쓰기 불편함
312,백중근,14/06/2019,5, 사용이않됨 1시간동안 대여도못하고 게속 로그아웃만되고 로그인되도 대여가 않됨 왜??? 있는거임 나만않되나?
1071,zi ho shin,14/06/2019,5, 사용하기 쉽고 최고에여
1198,허태환,14/06/2019,5, 킥고잉 덕분에 출퇴근 꿀잼이에여 ㅋ
1435,공브라더스TV,14/06/2019,5, 너무좋아요
1474,극한남매,14/06/2019,5, 너무 편해요
1481,리니지,14/06/2019,5, 빠르고 좋네여
1878,Leemac이광인,14/06/2019,5, 좋네요 ㅎㅎ
1891,철쑤김,14/06/2019,5, 개꿀
1892,육근호,14/06/2019,5, goood
1905,Woohyun Han,14/06/2019,5, 빠르고 좋다.
1909,Seongwon Lee,14/06/2019,5, 재미있음
1923,Smile Once,14/06/2019,5, 좋아요
1924,Sunghwa Choi,14/06/2019,5, 편함
1925,홍현상,14/06/2019,5, 최고
1724,for note in cyber,15/06/2019,1," 아파트 단지 내 가다보면, 풀밭에 숨겨놓은 사람들이 있습니다. 참 찾기가 힘들더군요. 앞으로는 얌채족 제거하기 위해 주차하고 나서 주차 인증샷을 꼭 올려 다음 사람이 쉽게 찾을수 있더록 해주세요 !!!!!"
825,이주연,15/06/2019,3, 탈퇴했는데 다시 사용 안되나요?
1796,이종우,15/06/2019,4, gps 뜬곳에 없는경우가 잦은데 그거 뻬고는 좋은 앱
98,Europroduction,15/06/2019,5, 너무좋아요 차는막히고 지하철은붐비고 걷기엔멀고. 킥보드가답입니다. 번창하세요.
364,김찬익,15/06/2019,5, 안전한 라이딩과 많은 기기 덕분에 어디서나 편하게 이용할 수 있어요
730,박민석,15/06/2019,5, 다른 킥보드보다 힘이 좋은거 같아요
883,Robert Kim,15/06/2019,5, 건물안에 숨겨두는사람들만 없으면 개꿀
1191,문휘중,15/06/2019,5, 편하고 좋네요 ~!!!
1863,꽃바지,15/06/2019,5, 처음 탔는데도 어렵지 않고 좋아요
1868,von duke kyeon,15/06/2019,5, 잼나내요
1882,김대웅,15/06/2019,5, 택시비도 아끼고 너무좋아요^^
1893,Junho Kang,15/06/2019,5, 재밌어요
1894,유제순이,15/06/2019,5, 존잼
1903,큘칼리,15/06/2019,5, 좋아!
2152,Jong Sun Park,16/06/2019,1, 서비스 지역 좀 서초구까지 넓혀주세요
1926,박박지원,16/06/2019,3, 굿
36,이호규,16/06/2019,4, 정말 잘 사용하고 있습니다. 그런데 요즘에 전동휠이 있다는 위치에 없는 경우가 많더라구요 이 점 해결해주시면 정말 좋을 것 같습니다.
636,Andrew KB Choi,16/06/2019,4, 너무 좋습니다~ 사용지역 점차 확대 부탁드립니다
1858,Min Kyu Woo,16/06/2019,5," Most available, sturdiest of the rides so far."
1869,안주,16/06/2019,5, 개꿀잼
1870,김경환,16/06/2019,5, ㄷ돟아요
1874,김광호,16/06/2019,5, 재밋네요
1910,김영중,16/06/2019,5, 굿굿굿
1916,홍수영,16/06/2019,5, 굳
315,김기성,17/06/2019,1, 킥고잉이(가) 계속중단됨 하면서 앱이 안되요 몇번을 설치해도 똑같습니다
1846,정준태,17/06/2019,1, 수량도 엄청 없을뿐더러 위치도 오차가 너무커서 엄청 부정확합니다. 지도보고가면 절대 못찾고 그냥 근처 헤매다가 보이는거 타야됩니다. 코드 인식 못하는 모델들도 너무 많아요ㅡㅡ
93,조애리,17/06/2019,4, 늦었을때 좋긴하네요! 그치만 처음타는 사람에게 있어서는 조금 버거울 수 있겠네요!
279,최권범,17/06/2019,4, 역삼역 한국은행 고갯마루 편의점앞에 주차장 부탁합니다 여기에서 이동하기 쉽고 애용할려구요
438,Lee Seong Jae Lee,17/06/2019,4, 시간줄이기에 좋네요^^ 비용은 조금 비싸다는 느낌!
642,이종환,17/06/2019,4, 5분에 1000원인게 많이 아쉽네요
1852,이승민,17/06/2019,4, 킥고잉을 이용하려고 그러는데 혹시 대여소랑 킥보드가 서울에 얼마나 있나요?
200,DaeWoong Son,17/06/2019,5," 아 감동, 이걸로 강남구를 좋아하게까지 되네요. 근데 요금 좀만 더 낮춰주시면 안될까요 ㅎ"
536,Hyunjin Chang,17/06/2019,5, 강남에서 사용하기 좋아요~ 추천!
1917,박훈,17/06/2019,5, 굳
1927,김종학,17/06/2019,5, 좋아요
1928,이옥순,17/06/2019,5, 굿
3,안알랴줌,18/06/2019,3, 가끔 출근길에 애매한 거리를 편리하게 잘 타고 있습니다. 다만 어플에 표시된 위치에 갔을때 없는 경우가 빈번합니다. 이동중이어서 그자리에 없는건지 gps의 정확도가 떨어지는건지 잘 모르겠어요. 그리고 파킹 위치가 아닌곳에 놓여있는걸 보면 파킹위치가 의미가 별로 없어보입니다. ---추가로 사용 원하는 예비자?를 표시하는 기능이 있으면 좋겠어요. 급해서 타려고 기껏 뛰어갔는데 눈앞에서 다른사람이 타버리고가면 솔직히 답답하고 화날때 있어요
83,장태완,18/06/2019,3, 가끔씩 핸드폰 보면서 운전하는 사람들 때문에 위험합니다. ㄷㄷ 이건 킥고잉측 잘못이 아니라 운전자 측 잘못인디 ㄷㄷ.
130,Yun woojin,18/06/2019,3, 어플에 표시되는 위치에 없는 경우가 많고 건물 내로 가지고 들어가는 사람들 때문에 공유가 안되는 경우가 많습니다. 주차 위치 외엔 반납 안되게 개선하는게 맞지 않을까요?
1431,Seungyul Chang,18/06/2019,5, 굿이너프 편하고ㅜ빠르고
1854,김종욱,18/06/2019,5, 너무 좋아요 여름이 찾아오는 이더운 날ㅆ에 단거리를 땀한방울 없이 빠르게
1861,위시망,18/06/2019,5, 편리하고 좋야요
1883,최정우,18/06/2019,5, 편함ㅋ
1918,qwaszx09 h,18/06/2019,5, 굳
1782,SEUNGHO OH,19/06/2019,1, 탈퇴 이후 재가입하려하니 탈퇴자는 다시 재가입이 안된다는 어이없는 실상ㅋㅋ뭐 이런게다있는건지
26,이종돈,19/06/2019,2, 회원가입에서 sk인증을 pass앱으로 연동하는거까진 좋으나 패스앱에서 인증화면으론 연결이 안되 계속 인증이 안되네요...차라리 문자로 인증하는게 나을거같아요
1871,설동재,19/06/2019,4, 탈만하다
645,han han,19/06/2019,5, 출근시간에 타고 있는데 좋습니다.
969,서석민,19/06/2019,5, 근거리 이용시 참 편리하고 좋아요
1246,laidback 828,19/06/2019,5, 잘 쓰고 있습니다~
1365,허원석,19/06/2019,5, 가격 적당 이용 편함
1859,yuumi mk,19/06/2019,5, 너무 잘사용하고있음
1875,김중호,19/06/2019,5, 정말 쉽고 편하게 누구나 잘타수있어요^^*
1884,류제현,19/06/2019,5, 비싸요..
1887,이준우,19/06/2019,5, 좋아용
1895,란범,19/06/2019,5, 구웃
1896,지현웅,19/06/2019,5, 편해요
771,구기선,20/06/2019,4, 가까운 거리 시간절약에 좋습니다 ^^
1862,Gustav mahler,20/06/2019,4, 재밌어요!!
1897,강성철,20/06/2019,4, 재밌음
741,김민정,20/06/2019,5, 다른곳 킥보드보다 훨씬 더 많아서 좋아요
975,김형수,20/06/2019,5, 최고에요 가격만 좀 절충하면 완벽
1148,김태우,20/06/2019,5, 최고임. 출퇴근에.
1432,정대현,20/06/2019,5, 편하고 좋아요
1879,CHIWON CHOI,20/06/2019,5, 사용이 쉽고 빠르고 간편하고~~!!
1888,이태영,20/06/2019,5, 진짜편하고좋아요
1911,임동철,20/06/2019,5, 최고에요
4,Sung Hyun Kim,21/06/2019,3, 지도에 표시된 전동기가 실제로는 없는경우가 종종 있습니다. 이런 일 때문에 새로고침을 하거나 어플을 다시 켜서 재 확인 할 때가 많습니다.
1906,후니훈,21/06/2019,4, 꿀잼인데??
75,딩동딩동,21/06/2019,5, 다른 전동킥보드 서비스보다 킥고잉이 제일 편하고 많은거같아요 (신사동기준) 잘 이용중입니당! ㅎㅎ
612,이강호,21/06/2019,5, 다 좋은데 시행범위가 한정적이어서 아쉽습니다
1207,김창수,21/06/2019,5, 편하네요 자주이용헐께요
1867,Bruce Lee,21/06/2019,5, 엄청 좋네요. 시대가 변했음을 느낍니다.!!
