,name,date,score,comment
106,강태용,23/05/2019,1, 앱이 안열리는 경우가 왜 이리 많은가요? 로딩중이라며 무한루프....
148,진언씨,23/05/2019,3, 화면이 로그인창에서 오류나서 안넘어가요...
150,여자친구조인성,23/05/2019,5, 따릉이 굉장히 잘 이용하고 있어요♥ 날씨 좋을때 따릉이 빌려서 노래들으면서 달리면 행복해요~~
1711,정성윤,23/05/2019,4, 좋아요
11,쀼로롱,24/05/2019,2, 따릉이자체는 좋은데 가끔씩 앱이 아예 안켜질때가있어요 데이터문제는아닌데(항상 같은조건으로 사용하기때문에..) 앱을 지웠다 재설치해도 켜지지가않으니 사용을 할수가없네요 괜찮아졌다가 어제오늘 또 그래서 글남깁니다..
49,이쮸,24/05/2019,1, 어떻게 앱에들어가지지가않냐;;어떻게만들어도 이따구로 만들었냐고ㅠㅠㅠ제발 따릉이좀타고싶다 불편한게 한두가지가 아니네 결제하는것도그렇고
135,송경훈,24/05/2019,1, 처음 사용자 안내가 거지 같음 앱은 최악 서비스 자체는 좋음.
436,최나혁,24/05/2019,1, 1점도아까운 쓰레기어플
27,CHA P,25/05/2019,1, 쓰레기 앱. 비밀번호 바꾸는 데에도 한참 걸림. 앱 켜도 자동로그인에서 멈춰서 이용하는데 수십분 걸림. 차라리 만들지를 말았으면 편하게 다른 대중교통이용했을텐데
38,JB Jang,25/05/2019,1, 공지사항을 4K로 올리시나봐요? 항상 로딩 오지게 걸려서 데이타 끊었다 다시 연결하는 임시방편으로 사용합니다. 이런식으로 할거면 앱 킬때 공지사항 팝업 제발 올리지마세요 ㅡ
48,오승진,25/05/2019,1, 대여하기 엄청 불편함 비밀번호를 입력하라는데 난 입력한적이 없을 뿐더라 비밀번호 알아보는 UI이가 전혀 안보임 한번 써볼려했는데 내가 볼땐 외부인은 자전거 못타게 하려고 막아둔거같음 앞으로 절때 안씀
122,Hs K,25/05/2019,1, 예전엔 카카오도 됐던거 같고...결제가 더 쉬웠던 거 같은데 무용지물 됨...
142,와오구까,25/05/2019,1, 반개도 아깝다 사용성명 안하냐 ??? 이미 대여중인데 왜 자물쇄 잠겨있냐
26,한솔,26/05/2019,3, 2시간을 못 채우고 탈때는 남는 시간이 아까워요. 시간을 누적해서 결제하거나 사용할 수 잇엇으면 좋겟어요. 앱이 전체적으로 한눈에 확 들어오지 않아 개편이 필요하다고 생각합니다. 따릉이 너무 좋아요. 자전거 도로도 늘어나고 따릉이도 더 많이 늘어낫으면 좋겟어요. 서울 시민으로서 따릉이 사업이 아주 자랑스럽습니다~
53,Jungkwon Hong,26/05/2019,4, 다른 건 다 좋은데 제발 결제 시스템 좀 바꿔주세요. 이런 쌍팔년도식 결제시스템 쓰는데는 따릉이가 유일할듯. 시대 좀 맞춰살아요 ㅠ
80,황순종,26/05/2019,1, 진짜 이용방법 너무 어려워요. 어플을 전반적으로 고쳐야지 외국인이든 처음 쓰는 사람이 사용 할 수 있어요.
187,주우주,26/05/2019,1, C-BA 무한로딩 암걸린다
76,코난,29/05/2019,5, 따르릉자전거 이용하기 전엔 제 근무지가 애매한 거리이고 새벽에 근무를 하는 직업이라 택시를 이용하니 교통비 지출이 너무 컸어요 지금은 따르릉 자전거로 교통비가 90%절감되는 효과를 보고 있어요 처음 따르릉어플 리플보고 좋은평보다 좋지않는 평이 많아서 사용하고픈 마음을 접었다가 직접 사용해보고 평가하잔 생각으로 사용했는데 너무 좋아요~ 자전거 배치장소도 곳곳에 되어 있어 대여와 반납하기도 수월하고요 따르릉을 많이 이용하는 사람들이 늘어나는 만큼 자전거를 안전하게 탈수있는 자전거도로가 많이 만들어졌음 좋겧어요~
90,임혜림,29/05/2019,4, 소셜 자동로그인/결제 방법 정도만 업데이트되면 환상적일것같아요~! 저는 아쥬 잘 쓰고있슴니다.
79,뇸뇸뇸,30/05/2019,3, 편리성이 떨어집니다. 불편해요. 좀더 단순하고 편하게 만들어주세요.
128,장경원,30/05/2019,1, 별 1개도 개아까움 쓰레기 어플... 공무원들 일 안하나? 세금만 쳐먹고
450,김시정,30/05/2019,5, 아주 만족해요!
6,최정주,31/05/2019,1, 정기권을 결제했는데 어플이 작동을 해야 타든가 하죠... 로딩중입니다 라는 화면이 뜨면 로그인조차 할 수 없는데 어쩌라는 겁니까? 사용료를 지불했으면 제대로 사용하게 만들어놔야 될 거 아닙니까. 전국민이 동시접속으로 다 같이 타는 것도 아니고 좀 그만 이랬으면 좋겠습니다. 요즘 1인이 만드는 게임 유료 어플 혹은 무료 어플들도 정말 잘 되는데.. 서울시에서 제대로 못할거면 제대로 하는 업체에 맡겨서 제대로 만들었으면 좋겠네요 제발
95,한재은,31/05/2019,2, 수원에서쓰는 모바이크보다 앱이복잡해서 별로에 ...서울살아서 따릉이 이용할려고했었는데ㅠ 좀더쉽게해주세용...
23,좀비장,01/06/2019,1, 사용방법설명도 불친절..세상에 비밀번호설정이 있다는걸 직접하면서 알았네요 자동로그인도 안되서 할때마다 직접 아이디비번써야하고 정말불편하네요. 개선이 정말 시급합니다..
40,김지윤,01/06/2019,1," 눈 앞에 2대가 있는데 어플, 웹 둘다 0대로 인식하는 상황. 저녁이라 늦는건지 한참 기다려도 안되길래 결국 걸어감. 덕분에 걷기운동 했습니다"
481,CO CO,01/06/2019,1, 따릉이라는 시스템은 좋은데 이 앱 그야말로 최악이에요. 그나마 카드 등록해두면 이 앱 쓸 일이 적긴 한데요... 근처에 따릉이 정류장이 어디 있는지 지도로 볼 수 있게 옛날처럼 바꾸면 안되나요?? 아니 검색 기능이 너무 거지같습니다. 제발 개선 좀 부탁드려요!!! 아마 따릉이 안타는 사람들 대부분은 이 앱이 너무 어려워서 쓰기 어려워서일 겁니다. 제발 개선!!!개선!!! 앱 좀요!!!!!!
1625,ho young Ryoo,01/06/2019,3, 어플 정말 그지같네요. 결재가 안넘어가서 한참 고생하고 대여를 눌렀는데 비밀번호 넣으라고 나오는데 어플 어디에 비밀번호를 어디서 설정하는지 알수가 없어요. 두번째 시도에 되긴했지만 어떻게 찾긴 했지만 여전히 어떻게 빌렀는지 모르겠습니다. 자전거는 뒷 브레이크가 제대로 걸리지 않아 불편했네요. 자전거 타기전에 다른분들은 자전거 타기전에 점검하세요. 어플에서 비밀번호만 제대로 안내가 되도 더 나은 서비스가 될거 같습니다.
116,채널Jun,02/06/2019,1, 앱도 꾸진데 자전거 관리상태좀 ㅋㅋ 무슨 펑크난 자전거가 한둘이어야지 ㅋ 타다가 죽을뻔했어요 진심
118,장이남,02/06/2019,1, 사용하기 짜증나요 결제시 등록한 카드가 사용이 안되고 현장에서 카드 등록하라고 하네요
233,Harrison Yi,02/06/2019,1, 한개도 아까움
488,김성준,02/06/2019,1, 와.. 무한로딩에.. ....할말..
140,김효주,03/06/2019,1, 아침부터 타려고해도 미리 대여신청되어있어 못타게만들네요ㅋ
492,Google 사용자,04/06/2019,5, 따릉이 최고에요 야간에도 타기에 좋아요! 다들 안전하게 타세요
486,박성규,05/06/2019,1, 결제창마다 네트워크오류라고 계속뜨는데.. 쓰질못하겠어요ㅜㅜ
10,고민정,06/06/2019,1, 앱이 참 거지같네요ㅋ 자동로그인 체크하면 뭐합니까 맨날 로그인 풀려서 새로 로그인 해야되는데 걍 시간낭비앱이네;;ㅎ 앱 그지같이 만들어주셨네요 정말 감사합니다. 스트레스가 엄청 쌓일 것 같아요!
400,Jaewon Kim,06/06/2019,1, 정말 불편해요 모든게 없는게 나아요 제발
487,권범규,08/06/2019,3, 카카오톡 자동로그인도 안되고 뭐가 로딩중으로 계속 뜨면서 로그인도 못하고 계속 기다려야하는 경우도 있네요
73,jo o,09/06/2019,1, 카카오페이 고쳐주세요 업데이트에 맞춰 항상 고쳐주세요 가장 빠르게 쓸 방법인데 부탁드려요 제발 택시탔네요 ^-^
479,유승재,09/06/2019,1, 아니 왜자꾸 서비스이용을 할수없다고 나오는데 진짜 어이가없네 ㅋㅋㅋ며칠째냐 지금 이유도 해결방안도없고 장난하냐? 돈을 내놓으면 뭐하냐 어플 진짜 뭐같이 만들어놨네 진심.처음으로 화나서 남긴다.
63,김재호,10/06/2019,2, 따릉이 제도는 좋으나 앱은 진짜 ... 너무 심하게 못만듬... 이거뭐 안바뀌나요?
484,라미,10/06/2019,1, 아니 지도 확대랑 이동이 어플에서는 안되는 겁니까 네이버로 들어간 사이트에서는 되는데
43,Ko Seokhun,11/06/2019,1, 눈앞에 자전거가 있는데 중복 신청 됐는지 다른 사람이 비번 치고 자기꺼라고 가져감 나는 이미 대여 신청했다고 2시간 동안 이용 못함 고객센터에 문의하니 비번 관리 잘하라며 가르치려듬
100,kiryang Jeong,11/06/2019,1, 가끔 켜지고 무한로딩. 로그인 풀림. 등 문제가 많은 어플
113,김현재,11/06/2019,1, 카카오톡계정으로 계속 로그인이 안됨 ㅡㅡ
184,Satomi Ishihara,11/06/2019,1, ui ux 최악 앱구동도최악
483,owo_히꾸,11/06/2019,1, 도대체 임시비밀번호는 언제쯤 받을수 있는건지 참 궁금하네요^^ 찾으란건지 말란건지~
502,이크리스티나,11/06/2019,1, 최악
503,뮤뮤,11/06/2019,5, 좋아요
136,one E,12/06/2019,3, 자동로그인좀 업데이트 해주세요 전혀 안돼요
169,TravelHA,12/06/2019,1, 이걸 쓰라고 만든건가요
1673,Hyunsang Lee,12/06/2019,1, 서울시에서 세금 개똥으로 쓰는거야 잘알고있습니다만 시에서 돈을 개쥐똥만큼 준게 아니라면 이 앱 개발하신분은 반성좀 하셔야겠네요 편의성은 밥대신 처먹었나요 아니 그 이전에 사용설명부터가 구멍이나있는데 '쓰고싶은놈은 알아서 쓰겠지' 마인든가? 적어도 쓰게끔은 만들어야될꺼 아니야 결제는 됬는데 번호를 안줘 네이버에서 찾아서 해야되면 블로그 주소를 적어놓던가 받은적 없는 비밀번호 변경해서 탔다 다행히도 비밀번호는 그냥 원하는번호 4자리 입력하라고해서 다행이지 이전 비밀번호 입력하라고 했으면 돈 날렸다 수기로적은 사진을 업로드해도 이것보단 ...전체 리뷰서울시에서 세금 개똥으로 쓰는거야 잘알고있습니다만 시에서 돈을 개쥐똥만큼 준게 아니라면 이 앱 개발하신분은 반성좀 하셔야겠네요 편의성은 밥대신 처먹었나요 아니 그 이전에 사용설명부터가 구멍이나있는데 '쓰고싶은놈은 알아서 쓰겠지' 마인든가? 적어도 쓰게끔은 만들어야될꺼 아니야 결제는 됬는데 번호를 안줘 네이버에서 찾아서 해야되면 블로그 주소를 적어놓던가 받은적 없는 비밀번호 변경해서 탔다 다행히도 비밀번호는 그냥 원하는번호 4자리 입력하라고해서 다행이지 이전 비밀번호 입력하라고 했으면 돈 날렸다 수기로적은 사진을 업로드해도 이것보단 친절하겠다
5,Hyeon-Jin LEE,13/06/2019,3," 매번 정기권 결제하여 따릉이 이용하는 시민입니다. 자전거 바퀴터지는일도 많고 체인이 풀려 사고가 날뻔한적도 많고 자전거상태가 좋지않아도 내긴 잘못고른탓이다 했습니다. 그런데 오전 출근시간에 앱 접속이 안되다뇨.. 자전거 버튼을 누르니 통신연결이 안된다고하며 등록한 카드도 먹히질않네요.. 이런 통신장애가 있으면 따릉이를 이용하는 시민에게 푸쉬알림이나 문자로 미리 공지를 해주셔야 대비를하죠.. 따릉이 대여소에서 버스정류장,지하철역까지 거리도 먼데다 왔다갔다 한 바람에 지각에 욕이란 욕 다 먹었습니다. 버스나 지하철은 교통에 불편이 생겨...전체 리뷰매번 정기권 결제하여 따릉이 이용하는 시민입니다. 자전거 바퀴터지는일도 많고 체인이 풀려 사고가 날뻔한적도 많고 자전거상태가 좋지않아도 내긴 잘못고른탓이다 했습니다. 그런데 오전 출근시간에 앱 접속이 안되다뇨.. 자전거 버튼을 누르니 통신연결이 안된다고하며 등록한 카드도 먹히질않네요.. 이런 통신장애가 있으면 따릉이를 이용하는 시민에게 푸쉬알림이나 문자로 미리 공지를 해주셔야 대비를하죠.. 따릉이 대여소에서 버스정류장,지하철역까지 거리도 먼데다 왔다갔다 한 바람에 지각에 욕이란 욕 다 먹었습니다. 버스나 지하철은 교통에 불편이 생겨 피해입으면 공공연하게 사과문 띄우고 소소하게 보상이라도 해주지 따릉이는 이런일 생기면 서울시에서 보상 해주시는거 아니잖아요?ㅋㅋㅋ 사과공지문나 하시려나요 내노라는 유명한 대학들나오셔서 유학에 인턴경험도 많으신분들께서 만드셨을텐데 자기들 커리어에 부끄럽지 않도록 하셔야죠~"
13,윤서영,13/06/2019,1, 한번 네트워크오류로 튕기더니 아예 안켜져서 껏다켜보고 다시설치해서 겨우 접속햇어요 아침 출근시간에 뭔가요 이게? 한번튕겻더니 계속 접속이안되면 어떡하나요 앱을 이렇게 개발하면 어떡합니까? 엿먹은거같네 서울페이같은 이상한거 그만하고 지금하고잇는거나 잘하세요
25,초코슝이,13/06/2019,1, 아침출근시간에 따릉이 오류뜨면 어쩌자는겁니까 따릉이 타려고 여유롭게 나왔는데 접속오류라고 뜨면서 들어가 지지더 않고 나만 그런가 싶더니 따릉이앞에서 두세명이 더 그러더군요 접속오류안뜨게좀 해주세요 하다못해 출근시간에라도 안걸리게 해주세요
97,Se Yeong Im,13/06/2019,1, 따릉이는 좋은데 이 어플은 참.... 국가에서만든 어플이라는게 이따구이니 ......
114,김지희,13/06/2019,1, 따릉이 타려고 하는데 왜 안되죠 ㅡㅡ 아침에 바빠죽겠는데
115,지광선,13/06/2019,1, 초등학생이 만들어도 이것보다는 잘 만들겠다
159,김재희,13/06/2019,1, 쫌 똑바로 만드세여; 욕나고게하네
172,레알꼼수,13/06/2019,1, 왜 앱이 먹통이여 ㅡㅡ
145,Hyun Woo Lee,14/06/2019,1, 로그인 유지 안되고 결제하기 엄청 불편하네요 ㅡㅡ
160,김용현,14/06/2019,1, 기능이 안될때가 넘ㅡ너무 많아요
493,Ellie Yoo,14/06/2019,3, 젊은친구만들었나..폰트가넘작아요. 야외에서보면 넘 작아서 가독성이떨어져요.
496,Seungwon Lee,14/06/2019,1, 개발자 교체 요망
12,jieun choi,15/06/2019,3, 따릉이 정말 좋은 생각이긴 하지만 사용하는 데에 개선이 많은 필요해보입니다. 일단 로그인 할 때가 제일 큰 데 저는 카카오톡을 통해서 로그인 하는 방식인데 로그인을 완료하면 카카오톡 메세지는 로그인 되었다고 뜨는 데 막상 따릉이 앱은 그 로그인 마지막 단계에서 넘어가지를 않아요. 최근에 발생한 문제고 일주일에 3번쯤 경험하고 있습니다.
