,user_name,date,rating,thumbs_up,review_text
1857,류성훈,2016년 2월 21일,3,2,대여소 조회에서 현재 위치가 안뜬다는 점이 매우 아쉽습니다.
1858,김준재,2016년 2월 11일,3,1,앱자채에는 크게 불만은 없다 그런데 1시간은 쫌 많이 짧은거같다. 지하철역3~4정거장정도 왕복하면 시건이 다되니....  할거면 3시가정도하는게 좋을거같아 시간도 선택해서 탈 수 있게 하면 좋울거같다.
1859,HJ G,2016년 2월 10일,5,15,"일단 어플 자체와 아이디어 자체는 좋기에 별 다섯 개 드립니다만, 자전거 도로가 많이 모자란 것이 아쉽습니다. 차도로 가기에는 위험해서 인도로 가야하는지라 저도, 걸어다니는 분들도 불편함을 겪었습니다. 이러한 이유로 자전거 도로가 많아지면 좋겠습니다."
1860,이진형,2015년 12월 26일,4,27,한달째 쓰고있는유저 첫째 처음페이지에 뜨는 공지 좀 한번클릭하면 일주일간 안 뜨게해라 둘째 자주 빌리는공간 즐겨찾기하게해랑.매번 검색하기 시간아깝다. 셋째 로그인 좀 자동으로 되게해라 폰 끄면 다시 로그인해야해요   아무튼 너무 감사드리고 기부해주신 우리은행에게도 감사합니다.
1861,Dong-Ah Lee,2015년 12월 23일,3,0,...너무 작아...
1862,Google 사용자,2015년 12월 23일,5,0,실행시 뜨는 팝업공지를 좀더 손쉽게 닫을수 잇으면 더 편하게 쓸수잇을것같아요
1863,Jongmin Youn,2015년 12월 8일,5,2,밑에 리뷰들 쭉 읽어봤는데 이 내용에 대한 설명이나 홍보가 부족해보입니다. 자가잠금장치가 모든 자전거에 있어서 자체적으로 잠금도 가능한데 그걸 몰라서 물도 못사마신다는 분도 있고.. 일일권에 대한것도 마찬가지구요. 빠르게 대처하고 반응해줘야 되는데 공무원이라 그런지 그게 어렵나요.. 전문가가 아니라
1864,Tae Yu,2015년 11월 21일,1,1,"가격설명도 제대로 안되어 있고, 티머니는 결제도 안되고, 휴대폰 결제는 월 자동 결제라고 적혀있고... 쓰기 정말 깨름칙 합니다. 이거 서울시 공인 앱 맞나요?"
1865,Kamilake,2015년 11월 15일,1,1,덧글무시보소 개발자 노는중 이미지 않맞으니까 늘려박아둿네 ㅎㄷㄷ ㅂㄷㅂㄷ
1866,Chachelin,2015년 11월 15일,3,2,"비회원 일일권 구매하면 1000원에 하루 종일 타는 줄 알았다가 대여하는 순간 ""기본1시간에 초과시 30분마다 천원 부가""라는 문자를 받게됩니다. 하루종일 빌리는데 천원인줄 알았다가 당황해서 전화해보니 한시간이 지나기 전 다른곳에 반납했다가 다시 재대여하면 초과요금이 부과안된다고....하루종일 타고싶어도 계속 반납했다 탔다가를 반복해야 되는겁니다.  근데 기본적으로 자물쇠도 없고 보관소 있는 곳이 한강가에 거의 없어서 이거빌리면 잠시뒀다 누가 훔쳐갈까봐 편의점에서 물도 못사먹어요ㅋㅋ"
1867,오준식,2015년 11월 15일,1,2,꼭 사용설명서 읽어보시고 타세요 일일이용권1000원이라고 해서 기분좋게타고 가는데 50분정도타고가는도중에 문자와서  한시간초과후 30분당 천원이더추가 되고 자동으로 폰에서 돈이빠져나갓네요 이럴거면 한시간이용권이라하던가 다시는 안탈거같습니다.
1868,kang hyunggil,2015년 11월 14일,5,0,여의도 직장인인데 일부러 한 정거장 전에 내려서 자전거타고 회사까지 출퇴는하는 재미가있네요^^ 서울 전역에 설치되었으면 더 좋겠네요ㅎ
1869,김동현,2015년 11월 12일,1,0,처음에 팝업3개와 초기화면 글자뜨는대 너무 오래걸려요 ㅜ ㅜ 자전거시스템은 좋은데 어플은 너무 불편합니다 개선 꼭해주세요
1870,na g,2015년 11월 11일,5,2,월 5천원내고  출퇴근에 쓰는데 운동도 되고좋아요. 한번등록하면 카드로 찍기만하면 빌릴수있어서 편하구요  자전거하나하나가 기업들 기부던데 서울시와 기부기업들 고맙게 타고있습니다^^  교통비 아껴서 대만족이에요  자전거도로가 많이생기면 좋겠어요
1871,joonyoung kim,2015년 11월 2일,1,0,무슨 이상한 앱이나 깔으라고 하고 로딩도 느리고 ui도 허접하고 서울시가 돈이 그렇게 없나. 좀 기술력 높은 개발지좀 쓰지 ㅜㅠㅜㅠ
1872,김태중,2015년 11월 2일,1,2,일일권이란 말 오해할수밖에 없네요!! 1시간 천원에 이후 30분(1분이라도 초과시) 당 천원입니다!!! 너무황당해서. .  물론 정확히 확인안한 저의 불찰이기도하나 분명 누구나 오해할수 있다 생각합니다.
1873,이예솔,2015년 10월 29일,1,0,여러가지 자전거대여 어플이용해봤지만 이게최악인거같아요 내가 성격이급한건지 느려서 차라리 택시타고다닐려구요
1874,Hong Sunny,2015년 10월 26일,1,0,충분히 다방면으로할수있는 본인인증을..휴대폰인증 꼴랑하나로 한다는게 이해불가..그리고 시민들이 다양하게 이용할수있는 권리에도 제한적.
1875,오진우,2015년 10월 26일,1,0,핵심기능은 어느정도 구현된다만 버그 겁나많음. 최소한 시에서 만든 앱이면... 레이아웃 디자인이랑.. 디버깅은 좀 신경을 써야되는거 아닌가요..
1876,김민규,2015년 10월 25일,3,0,자동로그인 풀리는문제
1877,김윤옥,2015년 10월 24일,4,0,버벅거리다가 대여하고자물쇠빼다가 타보지도못하고반납처리됐어요ㅠㅠ
1878,김이불,2015년 10월 24일,3,0,일일권을 구매할려고하는데 월 자동결제로 보여지고 있고 정기권으로 표시 되어있는데 제대로 된거 맞나요? 구매할려고 다운받았는데 자동결제 시스템으로 되어있으면 구매할 생각이 없어지는데요 수정부탁드립니다
1879,Olivia Lee,2015년 10월 22일,5,0,버스타고 학교와도 학교근처에서 타고다닐수있어 좋아요
1880,TaeHun Kim,2015년 10월 21일,2,0,후....답답합니다
1881,윤형섭,2015년 10월 20일,1,0,어디에 외주를 주셨는지 모르갰지만 참 한심합니다. 좋은 취지의 서비스인데 안타깝네요. 손볼곳이 헌두군데가 아니네요.
1882,Bang BangBang,2015년 10월 19일,1,1,이용할때마다 자전거앞에 십오분은서있어요.... 겨우떴다싶으면 공지사항이고 닫기누르는데도한참걸리고 뭐하나누르면 다음화면가는데 세월아네월아입니다ㅜㅜ
1883,박종영,2015년 10월 19일,1,0,이용하려다 결국포기 앱을 쓰라고만든거야. 쓰지말라는거야  저질앱 이러구 돈 받어.아이구 세금이야
1884,totoro A,2015년 10월 19일,1,2,"얼마 전에 설치 후 여러번 시도했으나, 개발업체 선정을 어떻게 했길래 어플이 정상적으로 작동을 안하죠?"
1885,Yon C,2015년 10월 18일,1,0,1일권 사서 하루탈려했더니 대여할때 카드 등록해놓고 그걸로 결제를 해서 1일권은 안쓰고.. 4시간 있다 반납했더니 기본시간 초과했다고 8천원결제되네요.. 이런억울한게어딨나요
1886,sangjin jung,2015년 10월 17일,1,0,진짜 이렇게 못 만든 앱이랑 서비스는 정부발주받은 앱 말고는 없을 것 같습니다. 기능만 동작한다고 다가 아닙니다. 이렇게 사용법이 어려우면 누가 쓰겠습니까???
1887,shin민철,2015년 10월 16일,1,0,안됨..
1888,Minjun Choi,2015년 10월 16일,3,3,"우선 티머니 결제가 안됩니다. 지불방법에 모바일티머니 선택하고 결제 누르면 알수없는 문자들이 좌르르륵 펼처진 경고창이 나오고 거기서 확인 누르면 몇초뒤 결제실패가 뜹니다. (그런데 티머니에는 결제가 되어있음 ㅡㅡ 전화상담으로 환불받긴 했지만, 오늘 일일 이용권 1000원 결제시도해보니 똑같이 경고창(?)뜨네요. 그리고 로그인시 자동로그인 선택해도 앱 재접속하면 로그아웃상태가 되어있습니다. 추가적인 문제점은 낼 따릉이 함 타보고 더 적을께요~ 지속적으로 개선, 보완해주시길. (아, 따릉이서비스를 강남권에도 확대해주세요 ㅠㅠ 구청장이랑...전체 리뷰"
1889,jya323,2015년 10월 15일,1,0,대여소 위치만조회하면 죽게만들었냐??
1890,고밤,2015년 10월 15일,5,0,좋네
1891,이주영,2015년 10월 15일,1,2,절차도 복잡하고 대여하는 시간에 그냥 갈것 같구요. 너무 귀찮습니다. 잘안쓸거 같아요
1892,조용철,2015년 10월 15일,5,0,앱설치가 잘안되요?
1893,이소라,2015년 10월 14일,1,0,홈페이지로는 되는데 어플에서 계속 아이디 또는 비번 오류뜸;;;!!!
1894,Chae Dojin,2015년 10월 14일,1,1,"이""렉""은 밤새고싶나봐요..언제쯤 화면이 뜨련지.."
1895,황영빈,2015년 10월 14일,5,0,카드결제로 하는데 너무 간편해~
1896,kyeong heon kim,2015년 10월 14일,1,0,랙
1897,Eun Jeong Lee,2015년 10월 14일,1,0,핸드폰 본인인증 하는데 허용되지 않은  ip 라고 뜨네요.
1898,김성은,2015년 10월 13일,5,0,"카드결제로 두번 이용했는데 절차도 빠르고 좋아요~ 가격도 저렴하고, 일일이용권이라는 시스템도 좋아요. 무료테스트 기간이라 그냥 타본건데 가끔 이용하게 될거 같아요~ 수고하세요~"
1899,Jae Chul Moon,2015년 10월 13일,2,0,"신촌, 여의도 외에 타 지역확대가 필요하겠네요.... 그리고 대여소 실시간 현황의 4대문안은 지도가 안보여요..."
1900,MUNE K,2015년 10월 9일,3,0,지도랑 연계해서 거치대 설치장소 보려고 할때마다 앱이 꺼지네요ㅠㅠ 갤노트3인데 좀 더 그런부분 신경써주시면 해요ㅠㅠ 그리고 QR코드 분명히 찍었는데 거치대에 자전거 없다고 출력되는건 어떻게 해야하나요...;;
1901,김민재,2015년 10월 8일,1,0,설치가 안돼여ㅡㅡ
1902,Google 사용자,2015년 10월 7일,1,0,가입란 단말기비번항목오류 개발자부끄럽다
1903,조가비,2015년 10월 6일,1,0,가입은 안되고 비회원도 비번을 누르래.. ㅜㅜ하..
1904,taeyoung lee,2015년 10월 6일,1,5,니들은 다 짤렸다...오류투성이에 렉도 심하고 회원가입도 안되는  이런 앱을 혈세로 틀어막고 있으니...국정감사에서 이런걸 지적해야 한다.
1905,Roof Big,2015년 10월 5일,1,1,오류난무하고 비회원은 되지도 않고 흠. . 시도는 좋지만 테스트하고 출시좀^^;;
1906,김형태,2015년 10월 5일,1,0,렉이 자주 걸리고 지금은 들어가지도 않네요ㅠㅠ 아~ 나의 소중한 개인정보는 어떻게 되는건가요?!ㅠㅠ
1907,이주영,2015년 10월 5일,1,0,설치하고 들어가면 버전오류라고 실행이 아예안돼요.. 왜이런거에요? 빨리 개선해주세요ㅠㅠ
1908,Woo Young Lee,2015년 10월 5일,1,0,실행도안되는데 ㅡㅡ 이런걸 만들어요?
1909,D K,2015년 10월 4일,4,0,테스터 기간이니까 오류나고 문제있는 것은 어쩔 수 없다고 생각해요. 회원가입에 문제있어서 전화했을 때 끝까지 친절하게 전화받아주시던 분들이 생각나네요. 지금은 어플에 오류도 많고 카드 인식도 안되지만... (ㅂㄷㅂㄷ) 그래도 수고 하십니다! 따릉이 제도 자체도 되게 좋구요
1910,김가현,2015년 10월 4일,2,0,"이용하려고 회원가입 하려던중, 대여비빌번호 입력이 안되고 아이디 중복확인 버튼도 안눌리네요"
1911,이새롬,2015년 10월 4일,1,1,앱 버전 체크시 오류가 발생했습니다 하면서 안켜지는데...휴대폰이 구형이라 그런건가요?
1912,황재현,2015년 10월 4일,1,0,앱 설치 버전 권한??같은게 확인이 안된다구..계속 다시 설치해도.....이거 왜이럴 까요ㅠ 자전거 타구싶은뎅...어제는 됐거등요?? 근데 회원가입두 안되구.. 아 제폰만 그럴까요ㅠ
1913,Kueen HS,2015년 10월 3일,1,0,잦은 작동 에러. 회원가입 에러. 이용할 수가 없다.
1914,최인아,2015년 10월 3일,1,0,디자인은 예쁘고 추가할 기능은 딱히 없지만 너무 느려터지고 종료되고 이제는 실행도 안되네요
1915,y seo,2015년 9월 28일,1,0,어찌 가입이 이리 어려운가 뭐 대단한 돈을 받는 것도 아닌데 성인인증하고 암호 선택하다 결국 포기. 이런 거 제발 만들지 맙시다.
1916,Rae Park,2015년 9월 27일,4,0,종료하려고 폰의 취소키를 누르면 이제껏 지나왔던 페이지가 다 나오네요....
1917,sejong kim,2015년 9월 27일,5,0,전 잘 쓰고 있어요 작은 부분 바로잡고 자전거 타는 게 익숙한 문화로 받아들여지면 큰 무리 없이 다들 사용하실거라 생각해요
1918,Kim드래곤제이,2015년 9월 26일,1,1,비밀번호 등 가입시 10번이상 다시하게 하는 아주 나쁜 어플임. 숫자 특수문자 알파벳 그리고 8자이상 무슨 은행도 아니고 이렇게 어렵게 해놓으면 비번 아무도 못외어 다시 찾기 난리 날듯 제발 가입자 입장에서 생각해보시길
1919,소연박,2015년 9월 26일,1,0,아침에 늦어서 탈려면.. 어플이.안되고.. 타서 집앞에 오면 거치대 다차서 다시 돌아가고.. 불편한점이 너무 많아여.. 아직 시작 단계니 개선될거라 믿습니다.
1920,Park Tae Yeon,2015년 9월 24일,2,0,진짜 이렇게 느려터진 앱은 오랜만.. 서버에 투자를 안하나 게다가 qr코드 인식도 제대로 안되요 ㅠㅜ
1921,Google 사용자,2015년 9월 23일,2,0,철저한 사전 준비가 부족한 서비스
1922,최종찬,2015년 9월 23일,5,0,괜찮은데요~디자인도 녹색으로 녹색에너지 정책과 맞는거 같고 대여도 매우 쉽네요
1923,z,2015년 9월 22일,1,0,냉무
1924,나비,2015년 9월 22일,1,0,실행즉시 종료 .... 왜이러는거죠?  좋은 시스템 만들어놓고도 앱이 이래서 욕먹는게 안타깝네요...
1925,dong hun chae,2015년 9월 21일,1,0,이런개나리
1926,이승현,2015년 9월 21일,5,0,괜찮을꺼 같아요 ^^ 잘쓸께요~!!
1927,최성식,2015년 9월 21일,1,0,아오 회원가입에 카드등록도하고 결제도하고  돈도빠져나갔는데 ㅡㅡ 그냥안되네 미등록카드라하고 설명서대로 작동도안되고ㅡㅡ 고객센터도 잘알지도못하고 시간만날립니다 하지마요 아오 열불닌다진짜
1928,Yong Ik Park,2015년 9월 21일,1,0,우선 대부분의 폰에서 대여장소 지도가 다 표시되지 않네요. 카드등록 후 삭제 메뉴는 없고.... 수시로 랙 걸리고.... 개발업체에 하자보수 좀 많이 받으셔샤 할 듯....
1929,Kihye Park,2015년 9월 20일,1,0,앱 설치 어제부터 했는데 설치시 아이콘 두개나 생기고 터치하면 안열립니다. 안드로이드 4.1.2
1930,장동호,2015년 9월 20일,1,0,갤럭시 s3 실행 즉시 종료 되네요 빠른 수정 부탁 드립니다
1931,J J,2015년 9월 20일,1,0,누르면 까만화면 1초뜨고 사라집니다 ...아예 실행이 안되요......
